input	group	bin_idx_orig	bin_name	modeled_in_input	in_modeled_union	signal
scbasset_puscopen	neg	1483305	chr2:196197000-196198000	0	1	0
scbasset_puscopen	neg	1640750	chr22:293000-294000	0	0	0
scbasset_puscopen	neg	2346255	chr6:84929000-84930000	0	1	0
scbasset_puscopen	neg	1105656	chr17:40798000-40799000	0	1	0
scbasset_puscopen	neg	2835047	chr9:98430000-98431000	0	1	0
scbasset_puscopen	neg	260113	chr10:11156000-11157000	0	1	0
scbasset_puscopen	neg	2042485	chr4:152913000-152914000	0	1	0
scbasset_puscopen	neg	1036607	chr16:62088000-62089000	0	1	0
scbasset_puscopen	neg	2363639	chr6:102313000-102314000	0	1	0
scbasset_puscopen	neg	2687706	chr8:96228000-96229000	0	1	0
scbasset_puscopen	neg	2362649	chr6:101323000-101324000	0	1	0
scbasset_puscopen	neg	2952901	chrX:77889000-77890000	0	1	0
scbasset_puscopen	neg	2336169	chr6:74843000-74844000	0	1	0
scbasset_puscopen	neg	159627	chr1:159627000-159628000	0	1	0
scbasset_puscopen	neg	2535559	chr7:103427000-103428000	0	1	0
scbasset_puscopen	neg	1957520	chr4:67948000-67949000	0	1	0
scbasset_puscopen	neg	2348502	chr6:87176000-87177000	0	1	0
scbasset_puscopen	neg	1656117	chr22:15660000-15661000	0	1	0
scbasset_puscopen	neg	276254	chr10:27297000-27298000	0	0	0
scbasset_puscopen	neg	2881600	chrX:6588000-6589000	0	1	0
scbasset_puscopen	neg	2816033	chr9:79416000-79417000	0	1	0
scbasset_puscopen	neg	2505028	chr7:72896000-72897000	0	1	0
scbasset_puscopen	neg	1252034	chr19:23544000-23545000	0	0	0
scbasset_puscopen	neg	330510	chr10:81553000-81554000	0	1	0
scbasset_puscopen	neg	2974001	chrX:98989000-98990000	0	1	0
scbasset_puscopen	neg	2057189	chr4:167617000-167618000	0	1	0
scbasset_puscopen	neg	2596351	chr8:4873000-4874000	0	1	0
scbasset_puscopen	neg	601227	chr12:83385000-83386000	0	1	0
scbasset_puscopen	neg	2436093	chr7:3961000-3962000	0	1	0
scbasset_puscopen	neg	2812625	chr9:76008000-76009000	0	1	0
scbasset_puscopen	neg	2439860	chr7:7728000-7729000	0	1	0
scbasset_puscopen	neg	2662463	chr8:70985000-70986000	0	1	0
scbasset_puscopen	neg	267959	chr10:19002000-19003000	0	1	0
scbasset_puscopen	neg	2696224	chr8:104746000-104747000	0	1	0
scbasset_puscopen	neg	800393	chr14:34910000-34911000	0	1	0
scbasset_puscopen	neg	1463367	chr2:176259000-176260000	0	1	0
scbasset_puscopen	neg	758537	chr13:107419000-107420000	0	1	0
scbasset_puscopen	neg	2987937	chrX:112925000-112926000	0	1	0
scbasset_puscopen	neg	2114521	chr5:34734000-34735000	0	0	0
scbasset_puscopen	neg	603537	chr12:85695000-85696000	0	1	0
scbasset_puscopen	neg	2705178	chr8:113700000-113701000	0	1	0
scbasset_puscopen	neg	2864105	chr9:127488000-127489000	0	1	0
scbasset_puscopen	neg	2832410	chr9:95793000-95794000	0	1	0
scbasset_puscopen	neg	1735196	chr3:43920000-43921000	0	1	0
scbasset_puscopen	neg	662625	chr13:11507000-11508000	0	0	0
scbasset_puscopen	neg	1367393	chr2:80285000-80286000	0	1	0
scbasset_puscopen	neg	2474537	chr7:42405000-42406000	0	0	0
scbasset_puscopen	neg	1442209	chr2:155101000-155102000	0	1	0
scbasset_puscopen	neg	411891	chr11:29136000-29137000	0	1	0
scbasset_puscopen	neg	69949	chr1:69949000-69950000	0	1	0
scbasset_puscopen	neg	443555	chr11:60800000-60801000	0	0	0
scbasset_puscopen	neg	2722846	chr8:131368000-131369000	0	1	0
scbasset_puscopen	neg	2300629	chr6:39303000-39304000	0	1	0
scbasset_puscopen	neg	2589128	chr7:156996000-156997000	0	1	0
scbasset_puscopen	neg	2980753	chrX:105741000-105742000	0	1	0
scbasset_puscopen	neg	3003560	chrX:128548000-128549000	0	1	0
scbasset_puscopen	neg	1641255	chr22:798000-799000	0	0	0
scbasset_puscopen	neg	1342368	chr2:55260000-55261000	0	1	0
scbasset_puscopen	neg	1341891	chr2:54783000-54784000	0	1	0
scbasset_puscopen	neg	2368916	chr6:107590000-107591000	0	1	0
scbasset_puscopen	neg	751585	chr13:100467000-100468000	0	0	0
scbasset_puscopen	neg	1808320	chr3:117044000-117045000	0	1	0
scbasset_puscopen	neg	405715	chr11:22960000-22961000	0	1	0
scbasset_puscopen	neg	939838	chr15:67311000-67312000	0	1	0
scbasset_puscopen	neg	1471677	chr2:184569000-184570000	0	1	0
scbasset_puscopen	neg	2306021	chr6:44695000-44696000	0	1	0
scbasset_puscopen	neg	2225145	chr5:145358000-145359000	0	0	0
scbasset_puscopen	neg	643871	chr12:126029000-126030000	0	1	0
scbasset_puscopen	neg	2299899	chr6:38573000-38574000	0	1	0
scbasset_puscopen	neg	2390506	chr6:129180000-129181000	0	1	0
scbasset_puscopen	neg	2548623	chr7:116491000-116492000	0	0	0
scbasset_puscopen	neg	262271	chr10:13314000-13315000	0	1	0
scbasset_puscopen	neg	2443310	chr7:11178000-11179000	0	1	0
scbasset_puscopen	neg	1349737	chr2:62629000-62630000	0	1	0
scbasset_puscopen	neg	599750	chr12:81908000-81909000	0	1	0
scbasset_puscopen	neg	2461000	chr7:28868000-28869000	0	0	0
scbasset_puscopen	neg	328772	chr10:79815000-79816000	0	1	0
scbasset_puscopen	neg	2086879	chr5:7092000-7093000	0	1	0
scbasset_puscopen	neg	105997	chr1:105997000-105998000	0	1	0
scbasset_puscopen	neg	2097295	chr5:17508000-17509000	0	1	0
scbasset_puscopen	neg	2587013	chr7:154881000-154882000	0	1	0
scbasset_puscopen	neg	97251	chr1:97251000-97252000	0	1	0
scbasset_puscopen	neg	2478492	chr7:46360000-46361000	0	1	0
scbasset_puscopen	neg	1401939	chr2:114831000-114832000	0	1	0
scbasset_puscopen	neg	1938440	chr4:48868000-48869000	0	1	0
scbasset_puscopen	neg	2504499	chr7:72367000-72368000	0	0	0
scbasset_puscopen	neg	2469433	chr7:37301000-37302000	0	1	0
scbasset_puscopen	neg	1197002	chr18:48886000-48887000	0	0	0
scbasset_puscopen	neg	1192589	chr18:44473000-44474000	0	1	0
scbasset_puscopen	neg	1542213	chr20:12911000-12912000	0	1	0
scbasset_puscopen	neg	164429	chr1:164429000-164430000	0	1	0
scbasset_puscopen	neg	2855625	chr9:119008000-119009000	0	1	0
scbasset_puscopen	neg	444130	chr11:61375000-61376000	0	1	0
scbasset_puscopen	neg	1562765	chr20:33463000-33464000	0	1	0
scbasset_puscopen	neg	433354	chr11:50599000-50600000	0	1	0
scbasset_puscopen	neg	484685	chr11:101930000-101931000	0	1	0
scbasset_puscopen	neg	94577	chr1:94577000-94578000	0	1	0
scbasset_puscopen	neg	1048330	chr16:73811000-73812000	0	1	0
scbasset_puscopen	neg	2315769	chr6:54443000-54444000	0	1	0
scbasset_puscopen	neg	636930	chr12:119088000-119089000	0	0	0
scbasset_puscopen	neg	2762885	chr9:26268000-26269000	0	1	0
scbasset_puscopen	neg	1695058	chr3:3782000-3783000	0	1	0
scbasset_puscopen	neg	2078493	chr4:188921000-188922000	0	1	0
scbasset_puscopen	neg	1676421	chr22:35964000-35965000	0	1	0
scbasset_puscopen	neg	1010606	chr16:36087000-36088000	0	1	0
scbasset_puscopen	neg	405905	chr11:23150000-23151000	0	1	0
scbasset_puscopen	neg	1675277	chr22:34820000-34821000	0	1	0
scbasset_puscopen	neg	1544739	chr20:15437000-15438000	0	1	0
scbasset_puscopen	neg	699947	chr13:48829000-48830000	0	1	0
scbasset_puscopen	neg	2391225	chr6:129899000-129900000	0	1	0
scbasset_puscopen	neg	2538231	chr7:106099000-106100000	0	1	0
scbasset_puscopen	neg	319202	chr10:70245000-70246000	0	1	0
scbasset_puscopen	neg	919632	chr15:47105000-47106000	0	1	0
scbasset_puscopen	neg	2887138	chrX:12126000-12127000	0	1	0
scbasset_puscopen	neg	2259452	chr5:179665000-179666000	0	1	0
scbasset_puscopen	neg	1300624	chr2:13516000-13517000	0	1	0
scbasset_puscopen	neg	2663593	chr8:72115000-72116000	0	1	0
scbasset_puscopen	neg	2947503	chrX:72491000-72492000	0	1	0
scbasset_puscopen	neg	1225640	chr18:77524000-77525000	0	1	0
scbasset_puscopen	neg	1057380	chr16:82861000-82862000	0	1	0
scbasset_puscopen	neg	2599971	chr8:8493000-8494000	0	0	0
scbasset_puscopen	neg	2337177	chr6:75851000-75852000	0	1	0
scbasset_puscopen	neg	924578	chr15:52051000-52052000	0	1	0
scbasset_puscopen	neg	1765992	chr3:74716000-74717000	0	1	0
scbasset_puscopen	neg	921827	chr15:49300000-49301000	0	1	0
scbasset_puscopen	neg	3021056	chrX:146044000-146045000	0	0	0
scbasset_puscopen	neg	2981885	chrX:106873000-106874000	0	1	0
scbasset_puscopen	neg	1899901	chr4:10329000-10330000	0	0	0
scbasset_puscopen	neg	1337564	chr2:50456000-50457000	0	1	0
scbasset_puscopen	neg	1429906	chr2:142798000-142799000	0	1	0
scbasset_puscopen	neg	1292677	chr2:5569000-5570000	0	0	0
scbasset_puscopen	neg	2808369	chr9:71752000-71753000	0	1	0
scbasset_puscopen	neg	1949036	chr4:59464000-59465000	0	1	0
scbasset_puscopen	neg	2083298	chr5:3511000-3512000	0	0	0
scbasset_puscopen	neg	373818	chr10:124861000-124862000	0	1	0
scbasset_puscopen	neg	1206532	chr18:58416000-58417000	0	1	0
scbasset_puscopen	neg	2358621	chr6:97295000-97296000	0	1	0
scbasset_puscopen	neg	143991	chr1:143991000-143992000	0	1	0
scbasset_puscopen	neg	809503	chr14:44020000-44021000	0	1	0
scbasset_puscopen	neg	1440905	chr2:153797000-153798000	0	1	0
scbasset_puscopen	neg	2402822	chr6:141496000-141497000	0	1	0
scbasset_puscopen	neg	679413	chr13:28295000-28296000	0	1	0
scbasset_puscopen	neg	352727	chr10:103770000-103771000	0	1	0
scbasset_puscopen	neg	1879718	chr3:188442000-188443000	0	1	0
scbasset_puscopen	neg	1311418	chr2:24310000-24311000	0	1	0
scbasset_puscopen	neg	377878	chr10:128921000-128922000	0	0	0
scbasset_puscopen	neg	12724	chr1:12724000-12725000	0	1	0
scbasset_puscopen	neg	2338033	chr6:76707000-76708000	0	1	0
scbasset_puscopen	neg	2811441	chr9:74824000-74825000	0	1	0
scbasset_puscopen	neg	1987498	chr4:97926000-97927000	0	1	0
scbasset_puscopen	neg	2066640	chr4:177068000-177069000	0	1	0
scbasset_puscopen	neg	1044620	chr16:70101000-70102000	0	1	0
scbasset_puscopen	neg	2586316	chr7:154184000-154185000	0	1	0
scbasset_puscopen	neg	2859774	chr9:123157000-123158000	0	1	0
scbasset_puscopen	neg	321424	chr10:72467000-72468000	0	1	0
scbasset_puscopen	neg	1189260	chr18:41144000-41145000	0	1	0
scbasset_puscopen	neg	193768	chr1:193768000-193769000	0	1	0
scbasset_puscopen	neg	2885106	chrX:10094000-10095000	0	1	0
scbasset_puscopen	neg	2980880	chrX:105868000-105869000	0	1	0
scbasset_puscopen	neg	1452618	chr2:165510000-165511000	0	1	0
scbasset_puscopen	neg	1729320	chr3:38044000-38045000	0	1	0
scbasset_puscopen	neg	1913078	chr4:23506000-23507000	0	1	0
scbasset_puscopen	neg	2887582	chrX:12570000-12571000	0	1	0
scbasset_puscopen	neg	498383	chr11:115628000-115629000	0	0	0
scbasset_puscopen	neg	1991328	chr4:101756000-101757000	0	1	0
scbasset_puscopen	neg	2054955	chr4:165383000-165384000	0	1	0
scbasset_puscopen	neg	2478511	chr7:46379000-46380000	0	1	0
scbasset_puscopen	neg	1908341	chr4:18769000-18770000	0	1	0
scbasset_puscopen	neg	216838	chr1:216838000-216839000	0	1	0
scbasset_puscopen	neg	2220328	chr5:140541000-140542000	0	1	0
scbasset_puscopen	neg	720149	chr13:69031000-69032000	0	1	0
scbasset_puscopen	neg	2113518	chr5:33731000-33732000	0	1	0
scbasset_puscopen	neg	2385164	chr6:123838000-123839000	0	1	0
scbasset_puscopen	neg	1476748	chr2:189640000-189641000	0	1	0
scbasset_puscopen	neg	1157150	chr18:9034000-9035000	0	1	0
scbasset_puscopen	neg	403444	chr11:20689000-20690000	0	1	0
scbasset_puscopen	neg	1203784	chr18:55668000-55669000	0	1	0
scbasset_puscopen	neg	494245	chr11:111490000-111491000	0	1	0
scbasset_puscopen	neg	1920247	chr4:30675000-30676000	0	1	0
scbasset_puscopen	neg	2063326	chr4:173754000-173755000	0	1	0
scbasset_puscopen	neg	692571	chr13:41453000-41454000	0	1	0
scbasset_puscopen	neg	1603559	chr21:9812000-9813000	0	1	0
scbasset_puscopen	neg	2309937	chr6:48611000-48612000	0	1	0
scbasset_puscopen	neg	1791022	chr3:99746000-99747000	0	1	0
scbasset_puscopen	neg	1882943	chr3:191667000-191668000	0	1	0
scbasset_puscopen	neg	1871891	chr3:180615000-180616000	0	1	0
scbasset_puscopen	neg	2669370	chr8:77892000-77893000	0	0	0
scbasset_puscopen	neg	545874	chr12:28032000-28033000	0	1	0
scbasset_puscopen	neg	420053	chr11:37298000-37299000	0	1	0
scbasset_puscopen	neg	2762140	chr9:25523000-25524000	0	1	0
scbasset_puscopen	neg	1108607	chr17:43749000-43750000	0	1	0
scbasset_puscopen	neg	2578070	chr7:145938000-145939000	0	0	0
scbasset_puscopen	neg	375327	chr10:126370000-126371000	0	1	0
scbasset_puscopen	neg	2952906	chrX:77894000-77895000	0	1	0
scbasset_puscopen	neg	262435	chr10:13478000-13479000	0	0	0
scbasset_puscopen	neg	487896	chr11:105141000-105142000	0	1	0
scbasset_puscopen	neg	1485621	chr2:198513000-198514000	0	1	0
scbasset_puscopen	neg	2556174	chr7:124042000-124043000	0	1	0
scbasset_puscopen	neg	1039167	chr16:64648000-64649000	0	1	0
scbasset_puscopen	neg	2997806	chrX:122794000-122795000	0	1	0
scbasset_puscopen	neg	2446696	chr7:14564000-14565000	0	0	0
scbasset_puscopen	neg	2402108	chr6:140782000-140783000	0	1	0
scbasset_puscopen	neg	2049884	chr4:160312000-160313000	0	1	0
scbasset_puscopen	neg	2752586	chr9:15969000-15970000	0	1	0
scbasset_puscopen	neg	3009430	chrX:134418000-134419000	0	0	0
scbasset_puscopen	neg	1135249	chr17:70391000-70392000	0	1	0
scbasset_puscopen	neg	2286081	chr6:24755000-24756000	0	1	0
scbasset_puscopen	neg	1307935	chr2:20827000-20828000	0	1	0
scbasset_puscopen	neg	1205594	chr18:57478000-57479000	0	0	0
scbasset_puscopen	neg	2428860	chr6:167534000-167535000	0	1	0
scbasset_puscopen	neg	1624127	chr21:30380000-30381000	0	0	0
scbasset_puscopen	neg	2256792	chr5:177005000-177006000	0	1	0
scbasset_puscopen	neg	2993065	chrX:118053000-118054000	0	1	0
scbasset_puscopen	neg	665389	chr13:14271000-14272000	0	0	0
scbasset_puscopen	neg	2304552	chr6:43226000-43227000	0	1	0
scbasset_puscopen	neg	2221349	chr5:141562000-141563000	1	1	84774.4
scbasset_puscopen	neg	701993	chr13:50875000-50876000	0	1	0
scbasset_puscopen	neg	929821	chr15:57294000-57295000	0	1	0
scbasset_puscopen	neg	2869117	chr9:132500000-132501000	0	1	0
scbasset_puscopen	neg	417289	chr11:34534000-34535000	0	1	0
scbasset_puscopen	neg	1832436	chr3:141160000-141161000	0	0	0
scbasset_puscopen	neg	329608	chr10:80651000-80652000	0	1	0
scbasset_puscopen	neg	2440563	chr7:8431000-8432000	0	1	0
scbasset_puscopen	neg	1226120	chr18:78004000-78005000	0	1	0
scbasset_puscopen	neg	1094265	chr17:29407000-29408000	0	1	0
scbasset_puscopen	neg	2328918	chr6:67592000-67593000	0	1	0
scbasset_puscopen	neg	518513	chr12:671000-672000	0	1	0
scbasset_puscopen	neg	2522092	chr7:89960000-89961000	0	1	0
scbasset_puscopen	neg	65490	chr1:65490000-65491000	0	1	0
scbasset_puscopen	neg	2517055	chr7:84923000-84924000	0	1	0
scbasset_puscopen	neg	1206369	chr18:58253000-58254000	0	1	0
scbasset_puscopen	neg	1969020	chr4:79448000-79449000	0	1	0
scbasset_puscopen	neg	145587	chr1:145587000-145588000	0	1	0
scbasset_puscopen	neg	20808	chr1:20808000-20809000	0	1	0
scbasset_puscopen	neg	2392439	chr6:131113000-131114000	0	1	0
scbasset_puscopen	neg	2324256	chr6:62930000-62931000	0	1	0
scbasset_puscopen	neg	2441203	chr7:9071000-9072000	0	1	0
scbasset_puscopen	neg	374136	chr10:125179000-125180000	0	1	0
scbasset_puscopen	neg	1513897	chr2:226789000-226790000	0	1	0
scbasset_puscopen	neg	2134715	chr5:54928000-54929000	0	0	0
scbasset_puscopen	neg	2057371	chr4:167799000-167800000	0	1	0
scbasset_puscopen	neg	2109409	chr5:29622000-29623000	0	1	0
scbasset_puscopen	neg	93064	chr1:93064000-93065000	0	1	0
scbasset_puscopen	neg	2060481	chr4:170909000-170910000	0	1	0
scbasset_puscopen	neg	742736	chr13:91618000-91619000	0	1	0
scbasset_puscopen	neg	3011305	chrX:136293000-136294000	0	1	0
scbasset_puscopen	neg	363368	chr10:114411000-114412000	0	1	0
scbasset_puscopen	neg	1386629	chr2:99521000-99522000	0	1	0
scbasset_puscopen	neg	389739	chr11:6984000-6985000	0	1	0
scbasset_puscopen	neg	1894224	chr4:4652000-4653000	0	0	0
scbasset_puscopen	neg	2417515	chr6:156189000-156190000	0	0	0
scbasset_puscopen	neg	2050715	chr4:161143000-161144000	0	1	0
scbasset_puscopen	neg	2334480	chr6:73154000-73155000	0	1	0
scbasset_puscopen	neg	2469844	chr7:37712000-37713000	0	1	0
scbasset_puscopen	neg	2924951	chrX:49939000-49940000	0	1	0
scbasset_puscopen	neg	2653370	chr8:61892000-61893000	0	1	0
scbasset_puscopen	neg	2232815	chr5:153028000-153029000	0	1	0
scbasset_puscopen	neg	968132	chr15:95605000-95606000	0	1	0
scbasset_puscopen	neg	1850941	chr3:159665000-159666000	0	0	0
scbasset_puscopen	neg	1838530	chr3:147254000-147255000	0	1	0
scbasset_puscopen	neg	1096749	chr17:31891000-31892000	0	1	0
scbasset_puscopen	neg	2711812	chr8:120334000-120335000	0	0	0
scbasset_puscopen	neg	2310862	chr6:49536000-49537000	0	1	0
scbasset_puscopen	neg	1340338	chr2:53230000-53231000	0	0	0
scbasset_puscopen	neg	805999	chr14:40516000-40517000	0	1	0
scbasset_puscopen	neg	1111687	chr17:46829000-46830000	0	1	0
scbasset_puscopen	neg	2939250	chrX:64238000-64239000	0	1	0
scbasset_puscopen	neg	785783	chr14:20300000-20301000	0	1	0
scbasset_puscopen	neg	1439046	chr2:151938000-151939000	0	1	0
scbasset_puscopen	neg	811804	chr14:46321000-46322000	0	1	0
scbasset_puscopen	neg	705234	chr13:54116000-54117000	0	0	0
scbasset_puscopen	neg	327232	chr10:78275000-78276000	0	1	0
scbasset_puscopen	neg	275110	chr10:26153000-26154000	0	0	0
scbasset_puscopen	neg	2570437	chr7:138305000-138306000	0	1	0
scbasset_puscopen	neg	714104	chr13:62986000-62987000	0	1	0
scbasset_puscopen	neg	537184	chr12:19342000-19343000	0	1	0
scbasset_puscopen	neg	2296943	chr6:35617000-35618000	0	1	0
scbasset_puscopen	neg	1622405	chr21:28658000-28659000	0	1	0
scbasset_puscopen	neg	634610	chr12:116768000-116769000	0	1	0
scbasset_puscopen	neg	2696298	chr8:104820000-104821000	0	1	0
scbasset_puscopen	neg	52469	chr1:52469000-52470000	0	1	0
scbasset_puscopen	neg	2925396	chrX:50384000-50385000	0	1	0
scbasset_puscopen	neg	2613186	chr8:21708000-21709000	0	1	0
scbasset_puscopen	neg	1674925	chr22:34468000-34469000	0	1	0
scbasset_puscopen	neg	455753	chr11:72998000-72999000	0	1	0
scbasset_puscopen	neg	194953	chr1:194953000-194954000	0	1	0
scbasset_puscopen	neg	374156	chr10:125199000-125200000	0	1	0
scbasset_puscopen	neg	2486637	chr7:54505000-54506000	0	1	0
scbasset_puscopen	neg	2044664	chr4:155092000-155093000	0	1	0
scbasset_puscopen	neg	2873132	chr9:136515000-136516000	0	0	0
scbasset_puscopen	neg	276962	chr10:28005000-28006000	0	1	0
scbasset_puscopen	neg	2773641	chr9:37024000-37025000	0	0	0
scbasset_puscopen	neg	1474109	chr2:187001000-187002000	0	1	0
scbasset_puscopen	neg	2756524	chr9:19907000-19908000	0	1	0
scbasset_puscopen	neg	2436007	chr7:3875000-3876000	0	0	0
scbasset_puscopen	neg	1310198	chr2:23090000-23091000	0	0	0
scbasset_puscopen	neg	2353785	chr6:92459000-92460000	0	1	0
scbasset_puscopen	neg	1421759	chr2:134651000-134652000	0	1	0
scbasset_puscopen	neg	2514772	chr7:82640000-82641000	0	0	0
scbasset_puscopen	neg	2307235	chr6:45909000-45910000	0	1	0
scbasset_puscopen	neg	1518130	chr2:231022000-231023000	0	1	0
scbasset_puscopen	neg	2216302	chr5:136515000-136516000	0	1	0
scbasset_puscopen	neg	2426306	chr6:164980000-164981000	0	1	0
scbasset_puscopen	neg	715174	chr13:64056000-64057000	0	1	0
scbasset_puscopen	neg	1472151	chr2:185043000-185044000	0	1	0
scbasset_puscopen	neg	1645241	chr22:4784000-4785000	0	0	0
scbasset_puscopen	neg	2421897	chr6:160571000-160572000	0	1	0
scbasset_puscopen	neg	2666735	chr8:75257000-75258000	0	1	0
scbasset_puscopen	neg	2957513	chrX:82501000-82502000	0	1	0
scbasset_puscopen	neg	2105352	chr5:25565000-25566000	0	1	0
scbasset_puscopen	neg	1327395	chr2:40287000-40288000	0	1	0
scbasset_puscopen	neg	2173747	chr5:93960000-93961000	0	1	0
scbasset_puscopen	neg	2715488	chr8:124010000-124011000	0	0	0
scbasset_puscopen	neg	872095	chr14:106612000-106613000	0	0	0
scbasset_puscopen	neg	2658681	chr8:67203000-67204000	0	1	0
scbasset_puscopen	neg	2310705	chr6:49379000-49380000	0	1	0
scbasset_puscopen	neg	1645586	chr22:5129000-5130000	0	0	0
scbasset_puscopen	neg	1698096	chr3:6820000-6821000	0	1	0
scbasset_puscopen	neg	465999	chr11:83244000-83245000	0	1	0
scbasset_puscopen	neg	512780	chr11:130025000-130026000	0	1	0
scbasset_puscopen	neg	1517397	chr2:230289000-230290000	0	1	0
scbasset_puscopen	neg	1658538	chr22:18081000-18082000	0	1	0
scbasset_puscopen	neg	2665478	chr8:74000000-74001000	0	1	0
scbasset_puscopen	neg	832421	chr14:66938000-66939000	0	1	0
scbasset_puscopen	neg	2566267	chr7:134135000-134136000	0	1	0
scbasset_puscopen	neg	1007892	chr16:33373000-33374000	0	1	0
scbasset_puscopen	neg	2888480	chrX:13468000-13469000	0	1	0
scbasset_puscopen	neg	431188	chr11:48433000-48434000	0	1	0
scbasset_puscopen	neg	1479467	chr2:192359000-192360000	0	1	0
scbasset_puscopen	neg	2293183	chr6:31857000-31858000	0	1	0
scbasset_puscopen	neg	1045081	chr16:70562000-70563000	0	1	0
scbasset_puscopen	neg	1174717	chr18:26601000-26602000	0	0	0
scbasset_puscopen	neg	2975039	chrX:100027000-100028000	0	0	0
scbasset_puscopen	neg	2973819	chrX:98807000-98808000	0	1	0
scbasset_puscopen	neg	1307070	chr2:19962000-19963000	0	1	0
scbasset_puscopen	neg	2612995	chr8:21517000-21518000	0	1	0
scbasset_puscopen	neg	652948	chr13:1830000-1831000	0	0	0
scbasset_puscopen	neg	2178108	chr5:98321000-98322000	0	1	0
scbasset_puscopen	neg	2488462	chr7:56330000-56331000	0	1	0
scbasset_puscopen	neg	379054	chr10:130097000-130098000	0	1	0
scbasset_puscopen	neg	549699	chr12:31857000-31858000	0	1	0
scbasset_puscopen	neg	1296052	chr2:8944000-8945000	0	1	0
scbasset_puscopen	neg	2533231	chr7:101099000-101100000	0	1	0
scbasset_puscopen	neg	1403476	chr2:116368000-116369000	0	1	0
scbasset_puscopen	neg	2044769	chr4:155197000-155198000	0	1	0
scbasset_puscopen	neg	1515654	chr2:228546000-228547000	0	0	0
scbasset_puscopen	neg	1920152	chr4:30580000-30581000	0	1	0
scbasset_puscopen	neg	1417996	chr2:130888000-130889000	0	0	0
scbasset_puscopen	neg	2273584	chr6:12258000-12259000	0	1	0
scbasset_puscopen	neg	2521574	chr7:89442000-89443000	0	1	0
scbasset_puscopen	neg	9032	chr1:9032000-9033000	0	1	0
scbasset_puscopen	neg	2843375	chr9:106758000-106759000	0	1	0
scbasset_puscopen	neg	1201474	chr18:53358000-53359000	0	1	0
scbasset_puscopen	neg	463366	chr11:80611000-80612000	0	1	0
scbasset_puscopen	neg	2213967	chr5:134180000-134181000	0	1	0
scbasset_puscopen	neg	2479694	chr7:47562000-47563000	0	1	0
scbasset_puscopen	neg	547780	chr12:29938000-29939000	0	0	0
scbasset_puscopen	neg	2244834	chr5:165047000-165048000	0	1	0
scbasset_puscopen	neg	1495957	chr2:208849000-208850000	0	1	0
scbasset_puscopen	neg	452634	chr11:69879000-69880000	0	0	0
scbasset_puscopen	neg	1451701	chr2:164593000-164594000	0	1	0
scbasset_puscopen	neg	3007722	chrX:132710000-132711000	0	1	0
scbasset_puscopen	neg	2661007	chr8:69529000-69530000	0	1	0
scbasset_puscopen	neg	507987	chr11:125232000-125233000	0	1	0
scbasset_puscopen	neg	423792	chr11:41037000-41038000	0	1	0
scbasset_puscopen	neg	562813	chr12:44971000-44972000	1	1	84774.4
scbasset_puscopen	neg	1675284	chr22:34827000-34828000	0	0	0
scbasset_puscopen	neg	3026037	chrX:151025000-151026000	0	1	0
scbasset_puscopen	neg	1747200	chr3:55924000-55925000	0	1	0
scbasset_puscopen	neg	1047724	chr16:73205000-73206000	0	1	0
scbasset_puscopen	neg	259396	chr10:10439000-10440000	0	1	0
scbasset_puscopen	neg	1062771	chr16:88252000-88253000	0	1	0
scbasset_puscopen	neg	786127	chr14:20644000-20645000	0	0	0
scbasset_puscopen	neg	625869	chr12:108027000-108028000	0	1	0
scbasset_puscopen	neg	1540513	chr20:11211000-11212000	0	1	0
scbasset_puscopen	neg	794555	chr14:29072000-29073000	0	0	0
scbasset_puscopen	neg	2507547	chr7:75415000-75416000	0	1	0
scbasset_puscopen	neg	345026	chr10:96069000-96070000	0	1	0
scbasset_puscopen	neg	1197201	chr18:49085000-49086000	0	1	0
scbasset_puscopen	neg	2769563	chr9:32946000-32947000	0	1	0
scbasset_puscopen	neg	2226525	chr5:146738000-146739000	0	1	0
scbasset_puscopen	neg	7001	chr1:7001000-7002000	0	1	0
scbasset_puscopen	neg	2327197	chr6:65871000-65872000	0	1	0
scbasset_puscopen	neg	534495	chr12:16653000-16654000	0	1	0
scbasset_puscopen	neg	929092	chr15:56565000-56566000	0	1	0
scbasset_puscopen	neg	572745	chr12:54903000-54904000	0	1	0
scbasset_puscopen	neg	2688245	chr8:96767000-96768000	0	1	0
scbasset_puscopen	neg	2223606	chr5:143819000-143820000	0	1	0
scbasset_puscopen	neg	2305640	chr6:44314000-44315000	0	0	0
scbasset_puscopen	neg	236432	chr1:236432000-236433000	0	0	0
scbasset_puscopen	neg	2439067	chr7:6935000-6936000	0	0	0
scbasset_puscopen	neg	1457598	chr2:170490000-170491000	0	1	0
scbasset_puscopen	neg	1868726	chr3:177450000-177451000	0	1	0
scbasset_puscopen	neg	69795	chr1:69795000-69796000	0	1	0
scbasset_puscopen	neg	1044553	chr16:70034000-70035000	0	1	0
scbasset_puscopen	neg	1010273	chr16:35754000-35755000	0	1	0
scbasset_puscopen	neg	1937830	chr4:48258000-48259000	0	1	0
scbasset_puscopen	neg	3010595	chrX:135583000-135584000	0	1	0
scbasset_puscopen	neg	2868246	chr9:131629000-131630000	0	0	0
scbasset_puscopen	neg	1544350	chr20:15048000-15049000	0	1	0
scbasset_puscopen	neg	2331308	chr6:69982000-69983000	0	1	0
scbasset_puscopen	neg	1200407	chr18:52291000-52292000	0	1	0
